Wall time,Step,Value
1718053642.670099,13,0.00036105202161706984
1718053647.9443111,13,0.00021898493287153542
1718053665.739946,13,0.0004244329174980521
1718053667.473757,13,0.0005850951420143247
1718053672.788863,13,0.0010892136488109827
1718053674.541161,13,0.001267401734367013
1718053678.217849,13,0.0010865641525015235
1718053683.6471071,13,0.0005905037396587431
1718053687.1822212,13,0.0007561473175883293
1718053688.9517922,13,0.000424879981437698
1718053692.644022,13,0.0016342627350240946
1718053694.424536,13,0.0010089025599882007
1718053696.224115,13,0.0011278921738266945
1718053698.0152268,13,0.0004394283751025796
1718053701.594188,13,0.001605392200872302
1718053705.2029572,13,0.0009719179943203926
1718053706.987521,13,0.0008395581971853971
1718053714.1938932,13,0.0010952969314530492
1718053715.9332612,13,0.00064801552798599
1718053719.476259,13,0.0004244776500854641
1718053724.985122,13,0.00025079151964746416
1718053733.92273,13,0.0006485850317403674
1718053755.496077,13,0.0006037117564119399
1718053762.526031,13,0.0005008557927794755
1718053767.8937201,13,0.0005777645856142044
1718053776.802912,13,0.0003139590844511986
1718053780.391472,13,0.001414229511283338
1718053785.785481,13,0.0005103693692944944
1718053796.488631,13,0.00017185384058393538
1718053798.2497458,13,0.0004969435394741595
1718053801.858476,13,0.0012830187333747745
1718053807.3827252,13,0.0006044816109351814
1718053812.84032,13,0.0003783885622397065
1718053814.6232278,13,0.0009979180758818984
1718053816.4236631,13,0.0010558580979704857
1718053832.573568,13,0.0006274624611251056
1718053834.338492,13,0.0006253446917980909
1718053836.117627,13,0.0001753322867443785
1718053837.864831,13,0.0017656838754191995
1718053841.420189,13,0.0007233167998492718
1718053853.661891,14,0.0009594419389031827
1718053859.075176,14,0.0004192841297481209
1718053868.141054,14,0.0003169808769598603
1718053871.794656,14,0.0005672843544743955
1718053873.647973,14,0.00029701890889555216
1718053875.410395,14,0.00014300356269814074
1718053877.299086,14,0.00042909258627332747
1718053891.60341,14,0.0004778070724569261
1718053907.7599711,14,0.0008695150609128177
1718053916.704391,14,0.0011764791561290622
1718053931.127765,14,0.00024619948817417026
1718053932.9032981,14,0.0005092364153824747
1718053938.247519,14,0.00038644811138510704
1718053945.472904,14,0.0007894471054896712
1718053950.795509,14,0.00019270081247668713
1718053957.974577,14,0.0003125148359686136
1718053963.327119,14,0.00035957604995928705
1718053968.6896799,14,7.856160664232448e-05
1718053970.471261,14,0.0003259498917032033
1718053972.235362,14,0.0002304297377122566
1718053976.076751,14,0.00028547001420520246
1718053991.1529899,14,0.0006478098221123219
1718053994.903317,14,0.0006499114679172635
1718053998.6473348,14,0.0007508998387493193
1718054002.3142111,14,0.0005596231785602868
1718054020.851785,14,0.000315378129016608
1718054035.0339258,14,0.0008442545658908784
1718054036.755981,14,0.00029497075593099
1718054038.571176,14,0.0008881310932338238
1718054045.6575942,14,0.0011751841520890594
1718054051.0560498,14,0.0004941248334944248
1718054056.385663,14,0.00029594707302749157
1718054070.644116,14,0.00034056243021041155
1718054074.167788,14,0.00022928962425794452
1718054081.433841,14,0.00024024596496019512
1718054083.232311,14,0.00016403097833972424
1718054085.006248,14,0.00042024062713608146
1718054086.808707,14,0.00023833215527702123
1718054090.423023,14,0.0006371878553181887
1718054094.004948,14,0.0007459972985088825
1718054099.3603919,14,0.0007000926998443902
1718054110.0848231,14,0.000865595240611583
1718054113.680717,14,0.0007231238414533436
1718054126.268589,14,0.00037325333687476814
1718054133.474922,14,0.00019314239034429193
1718054137.023041,14,0.00040844688192009926
1718054144.0961568,14,0.00034129194682464004
1718054145.865461,14,0.00040384067688137293
1718054149.47187,14,0.0009447915363125503
1718054163.899599,15,0.0003482837346382439
1718054167.518848,15,0.00019982621597591788
1718054173.0904908,15,0.0006266222335398197
1718054176.644736,15,0.0004239125410094857
1718054181.905906,15,0.0004632092022802681
1718054183.753621,15,0.001292242668569088
1718054185.547418,15,0.0001705073518678546
1718054203.556937,15,0.0008540177950635552
1718054205.3499498,15,0.00038232147926464677
1718054208.947243,15,0.0004469574196264148
1718054210.762292,15,0.0004778611764777452
1718054212.556926,15,0.0007910612039268017
1718054214.352811,15,0.000332430936396122
1718054219.758209,15,0.00021514850959647447
1718054221.6091242,15,0.0010647758608683944
1718054225.252274,15,0.001149322954006493
1718054230.6461089,15,0.0002583964669611305
1718054234.2621608,15,0.0009206400718539953
1718054237.920798,15,0.0007061651558615267
1718054241.612082,15,0.0003289035812485963
1718054257.806016,15,0.0010356862330809236
1718054265.0494552,15,0.0005468636518344283
1718054268.8326862,15,0.0005812395247630775
1718054272.485615,15,0.0010054856538772583
1718054276.104932,15,0.0003105849609710276
1718054279.756119,15,0.0003896420239470899
1718054281.5977511,15,0.0006242861272767186
1718054287.0492082,15,0.00031947623938322067
1718054297.9429681,15,0.00046396339894272387
1718054299.749472,15,0.0007743166061118245
1718054306.929436,15,0.0001543141552247107
1718054313.445218,15,0.0006737344665452838
1718054318.887742,15,0.0010199944954365492
1718054322.566633,15,0.00018958024156745523
1718054324.380648,15,0.0005122576840221882
1718054331.625501,15,0.00044416124001145363
1718054338.904896,15,0.0010428024688735604
1718054344.381052,15,0.0004830285906791687
1718054346.222881,15,0.0002318139304406941
1718054348.056583,15,0.00032477008062414825
1718054349.90375,15,0.000719939824193716
1718054355.541203,15,0.0002585731272120029
1718054362.6887412,15,0.00030540351872332394
1718054373.4929438,15,0.00010503744124434888
1718054375.296174,15,0.00033616943983361125
1718054380.9589388,15,0.0003226779226679355
1718054389.952416,15,0.000740610237699002
1718054395.3178198,15,0.00025744197773747146
1718054397.092521,15,0.00018680137873161584
1718054400.716236,15,0.00013420132745523006
1718054404.30119,15,0.0005746078677475452
1718054407.894109,15,0.0009433609084226191
1718054409.6970649,15,0.00023712155234534293
1718054415.08478,15,0.00048266194062307477
1718054416.876642,15,0.00012941267050337046
1718054420.471595,15,0.00036317211925052106
1718054426.035454,15,0.0009582547936588526
1718054427.8860369,15,0.000247467978624627
1718054431.589835,15,0.0006073118420317769
1718054442.891756,15,0.0004865970986429602
1718054448.600182,15,0.000402703823056072
1718054454.248333,15,6.660141661996022e-05
1718054456.121133,15,0.0012537523871287704
1718054463.7419431,15,0.0020865569822490215
1718054485.1256242,16,0.00038066200795583427
1718054509.328405,16,0.00014010336599312723
1718054516.676487,16,0.00035070933517999947
1718054520.374642,16,0.00040150078712031245
1718054529.635513,16,0.00046699040103703737
1718054535.1956291,16,0.0006201360956765711
1718054538.9202602,16,0.0005139115382917225
1718054546.459427,16,0.000554220809135586
1718054555.762965,16,0.0005254618590697646
1718054563.165793,16,0.0008266988443210721
1718054570.601832,16,0.00071233871858567
1718054576.10784,16,0.0005989563651382923
1718054594.0450199,16,0.001575083239004016
1718054605.3480132,16,0.0004649082256946713
1718054624.731199,16,0.0012596163433045149
1718054626.611979,16,0.0005929371109232306
1718054628.5069382,16,0.00027174281422048807
1718054634.014241,16,0.0005559183191508055
1718054635.822431,16,0.0001334608969045803
1718054645.196727,16,0.0004077581688761711
1718054649.119906,16,0.000565984460990876
1718054657.022942,16,0.0010306134354323149
1718054658.968312,16,0.00014419732906389982
1718054660.855495,16,0.00034996960312128067
1718054662.7536378,16,0.0003228147397749126
1718054664.6940339,16,0.0004071812436450273
1718054666.564548,16,0.0003398025583010167
1718054668.44183,16,0.0002899521205108613
1718054683.3555121,16,0.000907628855202347
1718054689.144941,16,0.00040788797196000814
1718054700.454239,16,0.0007476050523109734
1718054731.316967,16,0.0008071387419477105
1718054733.905334,16,0.00019987679843325168
1718054736.296963,16,0.0007133596227504313
1718054752.633803,16,0.00023331608099397272
1718054765.3012302,16,0.0007348022190853953
1718054772.243574,16,0.00032626406755298376
1718054776.618495,16,0.00048599616275168955
1718054778.96122,16,0.0009152049315162003
1718054781.407797,16,0.000388161075534299
1718054784.06209,16,0.00062900799093768
1718054793.284699,16,0.0004038715560454875
1718054823.527572,17,0.000531650788616389
1718054825.836714,17,0.0007777128485031426
1718054834.180806,17,0.0008177864365279675
1718054839.160535,17,0.00014458008809015155
1718054841.51008,17,0.00039394586929120123
1718054846.11231,17,0.00015594529395457357
1718054871.979126,17,0.0010066393297165632
1718054876.016763,17,0.00030573169351555407
1718054882.092237,17,0.0004556093772407621
1718054886.048513,17,0.0001883030345197767
1718054896.22677,17,0.00044707499910146
1718054902.994211,17,0.0001986926217796281
1718054909.34789,17,0.00033636228181421757
1718054930.577707,17,0.0013409615494310856
1718054933.0327392,17,0.0005952482460997999
1718054946.828543,17,0.00024380514514632523
1718054951.170631,17,0.0002823183313012123
1718054953.255898,17,0.0008330995915457606
1718054965.8183439,17,0.0002939164114650339
1718054972.0469382,17,0.00020912264881189913
1718054974.145767,17,0.000303131528198719
1718054984.7531462,17,0.0003948227968066931
1718054989.0072,17,0.000706851773429662
1718054993.222827,17,0.0009498718427494168
1718054999.4581609,17,0.000367321161320433
1718055001.530375,17,0.0003937946166843176
1718055003.720806,17,0.0003156481252517551
1718055018.304965,17,0.0005085494485683739
1718055030.99936,17,0.0015572932315990329
1718055035.5697112,17,0.0003211709263268858
1718055037.7726588,17,0.0002666505170054734
1718055039.95201,17,0.00045846591820009053
1718055050.127106,17,0.0004971164744347334
1718055069.573555,17,0.00020575364760588855
1718055080.701112,17,0.0011842467356473207
1718055089.084957,17,0.00122248032130301
1718055091.771766,17,0.0007205444853752851
1718055097.167827,17,0.00016095091996248811
1718055116.159008,17,0.0002923655556514859
1718055118.7421079,17,0.0002243722992716357
1718055131.656351,17,0.00010339119035052136
1718055163.666087,17,0.000505480682477355
1718055177.316247,17,0.0001828674867283553
1718055182.681221,17,0.0003640110371634364
1718055185.429296,17,0.0004595618520397693
1718055193.423224,17,0.000192489183973521
1718055195.96749,17,0.00044046068796887994
1718055231.717584,18,0.00014757149619981647
1718055245.9694772,18,0.0007819447200745344
1718055255.43418,18,0.00021521154849324375
1718055267.343796,18,0.0001753991236910224
1718055272.019122,18,0.0002936114033218473
1718055276.758361,18,0.0006651722942478955
1718055281.4135349,18,0.0005940018454566598
1718055286.141112,18,0.0004177703522145748
1718055293.11684,18,0.00023491130559705198
1718055295.4026592,18,0.0003718648513313383
1718055297.749692,18,0.0009662795346230268
1718055304.800843,18,0.0001336128480033949
1718055307.35753,18,0.0001903904922073707
1718055309.787146,18,0.00026173883816227317
1718055312.1822,18,0.0011528108734637499
1718055319.318911,18,0.0004947475390508771
1718055321.699862,18,0.0002584276080597192
1718055324.146615,18,0.00021120913152117282
1718055331.2552278,18,0.0009139393805526197
1718055333.629478,18,0.0006225131801329553
1718055338.31698,18,0.0002667911467142403
1718055340.663782,18,0.00026073676417581737
1718055350.2431219,18,0.0004341530438978225
1718055354.912135,18,0.0002337442128919065
1718055357.274137,18,0.00033971594530157745
1718055359.594421,18,0.00012356969818938524
1718055369.097404,18,0.0006041416199877858
1718055373.765464,18,0.0008529078913852572
1718055378.3683991,18,0.0001239915145561099
1718055385.437263,18,0.0009019732824526727
1718055406.97182,18,0.0004599986132234335
1718055413.931295,18,0.0005053427303209901
1718055418.5258539,18,0.0002968919579870999
1718055423.188362,18,0.0003767191374208778
1718055427.930532,18,0.0003101621987298131
1718055432.601323,18,0.00015085662016645074
1718055439.656019,18,0.0005567172192968428
1718055453.996667,18,0.0006533285486511886
1718055463.92335,18,0.0002968795597553253
1718055468.655514,18,0.00023465383856091648
1718055475.79477,18,0.00011009803711203858
1718055485.2036831,18,0.00022522624931298196
1718055494.768955,18,0.00038703036261722445
1718055504.3180292,18,0.00011482952686492354
1718055513.669197,18,0.00015088403597474098
1718055527.558461,18,0.0010191689943894744
1718055534.545598,18,0.0007051224238239229
1718055543.745685,18,0.0006894136313349009
1718055548.402142,18,0.0009025775361806154
1718055557.8137789,18,0.0005523752770386636
1718055560.133033,18,0.0007787499343976378
1718055576.742004,18,0.0008446383872069418
1718055583.810018,18,0.00033772573806345463
1718055586.207118,18,0.00041453231824561954
1718055598.1797812,18,0.0005456178914755583
1718055600.5512161,18,0.000784644449595362
1718055602.902088,18,0.0004420045588631183
1718055607.63901,18,0.00045289163244888186
1718055614.793355,18,0.0002876919461414218
1718055621.820228,18,0.0007143326220102608
